aX,aY,aZ,gX,gY,gZ
0.737,-1.559,0.765,75.806,-20.996,-201.050
1.282,-1.524,1.024,56.702,22.461,-125.977
1.479,-1.451,1.060,33.936,33.997,-105.103
1.619,-1.332,1.108,14.709,19.165,-87.280
1.750,-1.037,1.276,18.738,11.719,-85.144
1.737,-0.720,1.424,17.090,23.926,-65.247
1.640,-0.567,1.431,12.268,32.837,-48.035
1.347,-0.339,1.286,-5.798,48.157,-28.381
1.206,-0.248,1.168,-26.978,54.016,-17.578
1.078,-0.170,1.040,-58.777,53.650,-2.258
0.922,-0.070,0.862,-59.875,53.284,1.221
0.865,-0.048,0.817,-46.875,60.486,12.146
0.735,-0.033,0.769,-38.574,61.707,17.517
0.686,-0.021,0.772,-26.489,50.354,20.447
0.639,-0.001,0.773,-23.865,41.138,23.193
0.605,0.012,0.775,-17.456,26.123,36.621
0.525,0.019,0.812,-12.451,22.949,41.443
0.507,0.003,0.845,-3.113,19.897,42.053
0.527,-0.047,0.897,-0.610,16.968,41.809
0.542,-0.059,0.907,1.221,13.794,45.349
-1.285,-0.079,1.173,-21.301,-2.075,-26.855
-1.348,-0.006,1.154,-33.691,13.855,-57.007
-1.434,0.133,1.095,-44.250,11.047,-76.172
-1.480,0.188,1.076,-66.284,10.010,-108.093
-1.647,0.341,0.993,-74.402,18.616,-122.192
-1.742,0.428,0.897,-71.655,43.030,-161.987
-1.816,0.459,0.683,-61.890,45.959,-190.552
-1.740,0.341,0.592,-37.659,15.808,-250.000
-1.365,-0.201,0.522,-24.109,-13.123,-266.113
-1.093,-0.583,0.575,16.296,-50.110,-253.052
-0.460,-1.248,0.939,47.974,-27.954,-231.384
-0.018,-1.462,1.086,84.412,88.867,-169.312
0.799,-1.505,1.120,64.514,123.230,-136.780
1.106,-1.463,1.014,-7.751,83.801,-121.887
1.814,-1.413,1.031,-14.221,46.936,-136.108
2.133,-1.322,1.167,2.441,28.687,-138.123
2.288,-0.847,1.242,-0.427,31.311,-115.845
2.158,-0.596,1.203,-18.066,18.921,-68.726
1.816,-0.268,1.106,-20.874,14.587,-54.382
1.660,-0.166,1.077,-16.724,13.367,-34.363
1.382,-0.058,1.017,-10.620,12.695,-28.503
1.249,-0.022,0.993,-12.756,23.560,-8.667
0.997,0.026,0.923,-18.372,31.921,-0.061
0.904,0.039,0.867,-23.560,38.696,9.705
0.759,0.066,0.771,-22.095,36.743,14.771
0.691,0.075,0.739,-17.151,27.893,26.489
0.545,0.084,0.725,-13.428,22.949,32.959
0.484,0.073,0.733,-0.244,20.020,40.833
0.440,0.031,0.762,7.935,19.897,40.161
0.451,0.010,0.788,15.381,17.029,37.170
-1.269,-0.369,1.096,-14.648,-22.766,13.489
-1.411,-0.323,1.145,-15.015,-2.747,-17.334
-1.626,-0.173,1.189,-25.635,3.357,-41.626
-1.725,-0.084,1.206,-59.387,6.226,-95.825
-1.887,0.086,1.111,-76.965,9.827,-124.817
-1.919,0.148,0.977,-99.731,14.343,-192.261
-1.869,0.159,0.724,-101.624,6.531,-227.844
-1.798,0.092,0.672,-82.092,-19.653,-285.217
-1.516,-0.203,0.607,-60.730,-30.151,-303.345
-1.289,-0.468,0.596,6.836,-39.856,-292.786
-0.674,-1.196,0.779,50.293,-28.870,-260.193
-0.298,-1.550,0.963,107.178,40.405,-185.120
0.689,-1.915,1.241,97.290,65.430,-162.720
1.163,-1.942,1.353,17.639,49.133,-140.503
1.911,-1.678,1.413,-19.714,37.964,-138.977
2.117,-1.422,1.342,-40.283,43.762,-131.165
2.298,-0.984,1.267,-35.095,50.964,-121.765
2.340,-0.801,1.260,-44.617,56.091,-89.844
2.115,-0.409,1.065,-55.481,47.729,-67.383
1.868,-0.228,0.963,-56.030,13.306,-40.039
1.385,0.005,0.878,-56.519,4.028,-29.480
1.196,0.066,0.840,-55.481,16.113,-1.648
0.900,0.119,0.760,-50.415,25.879,9.399
0.789,0.128,0.735,-40.466,34.729,19.165
0.644,0.143,0.712,-36.926,34.058,20.325
0.598,0.134,0.707,-28.809,25.452,23.315
0.506,0.090,0.728,-21.606,20.935,27.954
0.468,0.063,0.743,-6.775,19.714,35.583
0.445,0.019,0.745,-1.892,19.348,37.781
0.445,0.007,0.753,1.343,17.090,39.673
-1.661,-0.125,1.116,-9.460,20.264,-51.697
-1.820,-0.029,1.089,-37.292,43.213,-102.905
-2.070,0.286,0.974,-61.829,40.405,-133.057
-2.151,0.401,0.849,-114.502,4.517,-196.106
-2.150,0.337,0.453,-127.014,-24.841,-228.577
-1.851,-0.260,0.326,-74.341,-71.777,-278.687
-1.547,-0.760,0.471,-14.893,-65.857,-280.151
-0.667,-1.800,1.094,88.562,19.470,-240.234
-0.044,-2.156,1.327,92.102,67.383,-229.187
1.063,-2.281,1.502,19.897,51.758,-226.196
1.485,-2.192,1.615,1.648,19.714,-220.459
2.230,-1.822,1.643,4.395,46.265,-208.069
2.414,-1.553,1.479,0.061,75.806,-196.045
