aX,aY,aZ,gX,gY,gZ
-0.070,0.924,-0.397,0.854,-6.104,0.061
-0.069,0.920,-0.388,0.366,-5.310,-1.038
-0.057,0.896,-0.410,-0.854,-1.404,-4.089
-0.055,0.893,-0.417,1.038,-1.465,-3.357
-0.054,0.898,-0.388,2.747,-1.343,-2.869
-0.049,0.902,-0.369,0.427,-0.244,-0.122
-0.061,0.906,-0.384,-2.319,0.549,0.977
-0.071,0.900,-0.403,-1.221,2.930,-2.563
-0.069,0.889,-0.416,1.648,3.601,-4.639
-0.066,0.889,-0.415,6.104,2.563,-4.517
-0.068,0.893,-0.393,7.019,1.465,-3.540
-0.073,0.899,-0.377,6.897,0.671,-2.808
-0.068,0.912,-0.367,3.357,1.099,-2.380
-0.067,0.915,-0.384,1.099,2.808,-1.038
-0.080,0.920,-0.410,2.563,3.113,-1.221
-0.083,0.918,-0.414,6.836,2.563,-4.150
-0.080,0.913,-0.411,7.751,1.099,-4.700
-0.082,0.916,-0.408,8.118,-0.732,-4.578
-0.078,0.920,-0.388,8.911,-3.418,-4.944
-0.069,0.920,-0.377,9.155,-3.540,-5.127
-0.060,0.928,-0.375,7.202,-3.296,-2.563
-0.062,0.933,-0.377,5.981,-3.479,-1.587
-0.052,0.930,-0.367,5.981,-3.174,-3.052
0.013,0.899,-0.385,5.554,-3.235,-0.305
0.019,0.890,-0.360,11.230,-7.446,-0.366
0.016,0.906,-0.310,16.907,-10.376,2.930
0.004,0.935,-0.244,14.648,-6.714,3.113
0.011,0.938,-0.261,4.272,-2.258,5.371
-0.000,0.964,-0.301,1.038,-3.479,7.629
-0.011,0.980,-0.304,2.136,-6.531,6.226
-0.000,0.985,-0.300,4.333,-7.202,3.174
0.018,0.979,-0.293,7.996,-7.874,1.282
0.020,0.991,-0.244,7.690,-7.263,2.319
0.012,0.998,-0.234,2.869,-2.502,-0.061
0.027,0.984,-0.254,-0.061,-0.854,-0.916
0.031,0.983,-0.266,-3.967,-2.136,2.380
0.020,0.989,-0.291,-2.197,-2.380,2.380
0.016,0.982,-0.292,5.737,-2.502,-1.892
0.031,0.963,-0.254,8.118,-2.502,-2.808
0.035,0.961,-0.234,4.761,-2.747,0.793
0.021,0.971,-0.233,1.465,-2.014,2.441
0.015,0.969,-0.250,-0.916,0.305,1.160
0.011,0.959,-0.277,0.122,0.610,0.061
0.010,0.957,-0.283,3.540,-0.244,-0.916
0.003,0.963,-0.278,4.822,-1.404,-0.732
0.000,0.965,-0.273,6.836,-2.319,-1.526
0.006,0.964,-0.249,6.958,-1.770,-2.319
0.012,0.965,-0.242,2.686,-0.732,-2.563
0.023,0.971,-0.252,0.610,-0.854,-2.441
0.027,0.970,-0.255,1.648,-1.160,-2.991
0.033,0.972,-0.248,3.174,-1.343,-3.174
0.031,0.976,-0.247,5.798,-0.244,-4.883
0.019,0.971,-0.248,6.775,0.610,-6.531
-0.023,0.928,-0.348,-52.002,15.930,9.827
0.000,0.918,-0.319,-38.086,10.193,5.981
0.015,0.913,-0.299,-33.264,10.864,4.639
0.015,0.905,-0.322,-34.058,13.000,5.127
0.001,0.900,-0.367,-34.790,14.038,5.737
-0.018,0.897,-0.410,-26.550,10.620,4.333
-0.026,0.901,-0.399,-18.799,9.155,2.441
-0.023,0.905,-0.364,-10.315,5.432,-0.916
-0.015,0.907,-0.352,-9.888,3.967,-1.038
-0.009,0.919,-0.361,-11.658,3.174,2.258
-0.017,0.936,-0.367,-12.878,1.709,4.272
-0.031,0.946,-0.387,-11.841,-1.526,2.441
-0.029,0.936,-0.390,-8.850,-2.869,-0.122
-0.024,0.923,-0.383,-2.625,-6.348,-2.258
-0.019,0.922,-0.366,0.244,-7.690,-2.625
-0.003,0.933,-0.343,2.502,-8.118,-2.136
-0.000,0.942,-0.333,1.770,-7.751,-1.160
0.003,0.947,-0.335,-0.244,-5.798,-0.671
-0.001,0.950,-0.339,-0.916,-5.371,-0.122
-0.009,0.947,-0.364,0.244,-4.578,0.122
-0.004,0.941,-0.365,1.953,-5.615,0.244
-0.010,0.947,-0.343,3.418,-10.254,2.563
-0.016,0.947,-0.338,4.150,-10.559,1.892
-0.003,0.937,-0.325,5.310,-6.958,-1.404
0.001,0.942,-0.307,4.395,-5.310,-0.793
0.004,0.948,-0.331,-0.183,-2.014,1.709
0.001,0.942,-0.357,-0.916,-1.892,2.502
-0.011,0.940,-0.360,2.563,-5.920,3.601
-0.014,0.943,-0.344,3.906,-8.423,3.662
