aX,aY,aZ,gX,gY,gZ
-0.333,-0.244,1.318,125.427,-492.432,-54.260
-0.312,-0.297,1.364,121.826,-463.196,-69.458
-0.223,-0.361,1.400,107.361,-380.920,-77.148
-0.212,-0.325,1.434,93.567,-338.257,-65.186
-0.218,-0.307,1.432,60.791,-232.056,-46.448
-0.252,-0.389,1.224,44.556,-177.856,-36.865
-0.302,-0.422,1.107,20.752,-99.365,-8.606
-0.383,-0.437,0.933,15.686,-70.618,3.235
-0.402,-0.407,0.900,11.414,-29.419,24.353
-0.407,-0.295,0.949,7.141,-13.306,34.241
-0.397,-0.255,0.988,-15.076,25.085,52.551
-0.361,-0.305,1.015,-33.875,47.729,64.575
-0.343,-0.341,1.027,-73.547,102.417,102.966
-0.319,-0.307,1.185,-81.970,145.081,115.417
-0.308,-0.277,1.285,-86.243,271.118,113.281
-0.342,-0.219,1.416,-94.360,340.515,105.286
-0.407,-0.209,1.403,-137.207,455.505,70.984
-0.495,-0.312,1.193,-165.161,485.657,46.692
-0.489,-0.407,1.018,-194.885,478.027,12.878
-0.338,-0.513,0.560,-181.091,437.622,11.230
-0.198,-0.445,0.456,-109.253,299.744,19.897
0.075,-0.163,0.669,-75.073,238.708,21.484
0.146,-0.033,0.804,-53.406,203.247,17.700
0.189,0.054,0.823,-45.349,184.998,-11.597
0.817,-0.092,0.207,-9.949,177.673,-46.814
0.995,-0.041,0.338,2.319,127.014,-36.194
1.056,-0.028,0.421,4.272,41.565,-17.395
1.086,-0.042,0.478,0.122,5.676,-7.690
1.070,-0.046,0.481,2.747,-59.143,11.780
1.035,-0.042,0.565,9.705,-88.135,20.386
