aX,aY,aZ,gX,gY,gZ
0.190,-0.686,0.568,165.894,23.621,11.292
0.115,-0.652,0.555,185.913,33.142,25.452
0.058,-0.629,0.551,200.562,43.152,31.860
0.008,-0.651,0.493,193.176,39.124,25.513
0.021,-0.683,0.458,169.434,25.696,1.587
0.058,-0.758,0.412,159.241,22.705,-12.085
0.063,-0.800,0.408,140.808,21.973,-33.752
0.069,-0.891,0.414,130.981,23.315,-40.222
0.071,-0.922,0.411,113.098,29.846,-41.626
0.062,-0.953,0.348,106.995,35.889,-38.147
0.052,-0.971,0.307,98.083,42.175,-28.809
0.058,-0.998,0.280,94.910,42.969,-25.452
0.065,-1.003,0.289,91.431,44.128,-23.132
0.082,-0.993,0.312,80.994,44.861,-20.447
0.095,-0.979,0.311,73.975,43.274,-19.043
0.111,-0.957,0.289,60.730,37.781,-13.062
0.109,-0.961,0.269,56.763,36.377,-9.216
0.109,-0.972,0.255,53.467,34.729,-1.648
0.119,-0.982,0.261,52.856,33.569,2.258
0.119,-0.971,0.257,49.255,28.992,8.911
0.098,-0.943,0.251,45.837,24.597,9.766
0.092,-0.929,0.260,38.574,15.442,4.883
0.081,-0.937,0.289,35.583,12.329,0.427
0.078,-0.953,0.298,28.564,7.385,-7.690
0.083,-0.995,0.301,25.146,5.005,-10.315
0.089,-1.014,0.307,21.912,2.563,-10.437
0.098,-1.033,0.323,22.400,3.418,-8.118
0.094,-1.031,0.325,23.010,5.981,-1.404
0.080,-1.022,0.337,22.095,6.836,1.465
0.086,-0.797,0.416,141.602,32.104,15.808
0.082,-0.807,0.399,120.605,34.119,1.160
0.097,-0.840,0.377,109.558,32.898,-7.080
0.102,-0.851,0.365,91.858,33.630,-18.799
0.097,-0.849,0.317,84.778,35.400,-22.827
0.092,-0.846,0.290,71.960,35.706,-30.762
0.079,-0.843,0.279,67.139,34.180,-35.156
0.074,-0.840,0.294,61.279,34.668,-41.260
0.069,-0.853,0.275,58.105,35.461,-42.847
0.076,-0.882,0.247,52.979,32.227,-44.434
0.087,-0.953,0.224,52.734,30.518,-43.457
0.086,-0.973,0.238,54.138,30.090,-37.415
0.081,-0.984,0.279,53.711,31.006,-34.119
0.081,-0.995,0.289,46.143,31.433,-29.419
0.083,-1.033,0.240,41.016,29.846,-26.978
0.086,-1.044,0.215,38.452,23.743,-18.860
0.101,-1.036,0.233,40.283,21.790,-13.062
0.102,-1.019,0.250,42.297,22.339,-0.732
0.079,-0.980,0.264,41.260,23.376,3.784
0.062,-0.966,0.262,35.339,23.987,5.737
0.030,-0.967,0.256,31.067,22.766,3.357
0.023,-0.978,0.255,23.010,17.578,-4.150
0.046,-1.011,0.255,21.057,15.381,-7.141
0.063,-1.024,0.250,22.034,14.343,-6.592
0.076,-1.032,0.249,23.376,15.442,-3.418
0.069,-1.029,0.254,23.193,17.944,2.563
0.053,-1.014,0.259,21.484,18.372,3.174
0.052,-1.014,0.257,19.470,17.944,1.892
0.053,-1.020,0.253,15.564,15.381,-3.235
0.071,-1.046,0.244,13.428,13.733,-5.798
0.034,-0.495,0.724,88.379,-6.958,-26.123
0.051,-0.536,0.708,100.830,2.563,-13.794
0.056,-0.586,0.666,107.300,8.972,-6.226
0.037,-0.586,0.647,117.554,18.494,6.287
-0.021,-0.554,0.641,120.666,22.095,8.545
-0.031,-0.556,0.620,119.080,24.841,3.235
0.006,-0.645,0.529,115.601,21.057,-1.343
0.035,-0.709,0.486,117.920,15.625,-3.174
0.076,-0.767,0.445,124.939,19.226,0.793
0.079,-0.763,0.433,137.695,28.809,10.986
0.069,-0.772,0.401,139.465,29.236,14.160
0.060,-0.785,0.383,136.414,27.405,12.695
0.030,-0.795,0.362,132.263,26.550,7.751
0.015,-0.789,0.374,118.591,22.095,-11.169
0.002,-0.797,0.430,109.497,20.264,-23.621
-0.004,-0.811,0.449,85.571,21.118,-46.875
-0.027,-0.850,0.418,73.425,23.132,-56.702
-0.035,-0.880,0.377,56.824,24.292,-69.885
-0.031,-0.934,0.299,53.284,23.560,-73.242
-0.024,-0.949,0.269,52.795,22.461,-74.646
-0.011,-0.991,0.258,56.274,18.066,-72.266
-0.005,-1.020,0.270,57.983,15.808,-67.749
-0.001,-1.038,0.284,60.425,15.808,-52.979
-0.001,-1.047,0.288,60.120,17.334,-45.898
-0.001,-1.044,0.280,57.251,17.761,-34.485
-0.003,-1.023,0.260,56.274,17.761,-29.236
-0.009,-1.013,0.255,52.673,15.625,-22.217
-0.029,-1.018,0.271,48.523,13.062,-21.118
-0.037,-1.028,0.275,37.170,7.019,-20.203
-0.042,-1.038,0.266,33.325,4.333,-19.226
0.040,-0.866,0.434,112.915,19.958,-3.296
0.023,-0.865,0.444,91.919,26.062,-15.076
0.037,-0.887,0.401,78.003,24.475,-26.184
0.044,-0.912,0.355,60.791,18.860,-46.936
0.031,-0.965,0.312,58.655,16.235,-53.162
0.027,-0.991,0.332,58.777,16.541,-57.007
0.032,-1.034,0.372,56.152,17.822,-55.237
0.042,-1.041,0.376,47.607,20.813,-46.570
0.052,-1.032,0.339,44.495,23.315,-39.978
0.043,-1.027,0.314,41.748,26.672,-25.879
0.019,-1.024,0.272,41.199,26.001,-20.691
0.019,-1.033,0.267,39.612,19.470,-12.085
0.041,-1.048,0.326,38.940,17.212,-6.104
0.038,-1.034,0.350,37.964,18.005,1.343
-0.037,-0.967,0.301,34.485,23.071,13.489
-0.072,-0.941,0.262,32.776,21.729,12.756
-0.077,-0.939,0.261,30.334,10.437,-2.075
-0.014,-0.992,0.332,28.076,6.836,-8.728
0.015,-1.022,0.342,21.301,8.362,-9.033
0.008,-1.039,0.290,19.348,10.437,-4.456
-0.006,-1.026,0.279,20.569,12.268,4.883
-0.032,-0.987,0.298,21.667,13.489,7.324
-0.046,-0.973,0.303,19.897,14.954,5.615
-0.056,-0.963,0.287,17.944,14.221,1.831
-0.041,-0.972,0.278,13.794,9.766,-6.836
-0.002,-1.012,0.287,12.329,8.057,-8.850
0.002,-1.025,0.292,11.353,8.362,-6.592
-0.008,-1.040,0.303,10.559,9.338,-4.517
-0.010,-1.043,0.305,8.545,11.230,-1.404
-0.008,-1.042,0.288,7.629,11.902,-0.610
-0.029,-0.895,0.297,63.110,22.766,-22.095
0.011,-0.944,0.300,62.622,18.250,-23.315
0.022,-0.962,0.327,64.270,17.639,-18.860
0.016,-0.964,0.360,65.308,21.545,-14.709
0.012,-0.953,0.337,60.059,28.015,-10.925
0.025,-0.955,0.249,55.176,27.466,-13.672
0.046,-0.979,0.225,48.279,21.851,-21.790
0.072,-1.027,0.219,47.791,19.714,-22.461
0.074,-1.035,0.228,50.354,19.287,-16.113
0.067,-1.017,0.248,50.049,19.958,-12.268
0.060,-1.004,0.248,42.603,20.508,-9.827
0.047,-1.004,0.217,35.828,19.226,-11.536
0.047,-1.017,0.195,23.682,13.000,-15.259
0.063,-1.041,0.197,21.912,10.254,-14.587
0.061,-1.044,0.218,22.888,9.888,-7.080
0.038,-1.028,0.241,21.912,10.986,-3.174
0.026,-1.015,0.235,16.785,11.475,-0.061
