aX,aY,aZ,gX,gY,gZ
1.027,-0.041,0.082,-0.793,27.771,31.067
1.016,-0.001,0.071,2.380,25.146,31.616
1.015,0.015,0.065,12.207,24.597,25.818
1.015,0.027,0.078,15.137,24.353,23.132
1.019,0.028,0.102,11.475,24.353,22.644
1.012,0.040,0.098,7.385,26.245,24.170
1.003,0.056,0.073,3.357,28.381,26.550
0.998,0.094,0.057,4.272,28.137,25.513
1.007,0.103,0.067,6.165,28.076,22.583
1.022,0.086,0.070,5.676,28.137,17.761
1.019,0.071,0.050,2.625,26.672,18.799
1.012,0.064,0.034,-1.343,21.179,23.560
0.997,0.085,0.009,-0.854,19.714,24.109
0.998,0.101,0.009,3.235,17.700,20.996
1.019,0.116,0.052,4.395,18.066,19.531
1.021,0.117,0.064,0.793,24.048,19.348
0.994,0.123,0.011,-2.502,25.024,20.630
0.979,0.135,0.001,-3.296,20.752,20.691
0.946,0.166,0.005,-0.671,19.958,17.029
0.941,0.176,0.008,1.953,19.592,11.658
0.943,0.181,0.007,2.319,19.714,2.075
0.947,0.183,0.005,0.061,20.813,-1.099
0.986,-0.063,0.512,-25.818,112.976,20.874
1.027,-0.086,0.474,-22.217,110.779,17.456
1.036,-0.097,0.434,-23.743,100.891,19.775
1.048,-0.090,0.383,-27.527,91.980,24.597
1.048,-0.073,0.369,-33.386,76.721,32.349
1.041,-0.058,0.327,-32.043,71.411,32.776
1.036,-0.049,0.320,-25.696,61.035,32.166
1.021,-0.011,0.321,-25.269,56.274,32.104
1.018,0.002,0.314,-31.189,48.462,29.968
1.019,0.011,0.278,-34.241,44.983,27.832
1.018,0.004,0.257,-31.616,39.856,21.301
1.014,-0.019,0.219,-28.198,36.499,19.226
1.017,-0.023,0.220,-21.667,28.625,21.362
1.018,0.013,0.248,-19.043,28.503,23.010
1.020,0.025,0.254,-16.113,36.804,18.921
1.040,0.008,0.242,-16.724,41.809,16.418
1.043,0.004,0.212,-17.761,45.471,16.235
1.048,0.026,0.144,-18.311,43.762,20.569
1.054,0.039,0.135,-17.456,38.574,22.583
1.068,0.043,0.170,-15.991,28.381,25.208
1.072,0.042,0.196,-15.991,27.466,26.611
1.073,0.043,0.204,-15.259,35.583,29.053
1.050,0.054,0.143,-14.282,39.551,30.518
1.038,0.064,0.108,-10.193,35.889,33.630
1.010,0.096,0.095,-7.507,30.945,33.936
0.996,0.108,0.098,-2.747,22.034,30.151
0.995,0.114,0.124,-0.427,20.752,27.161
0.991,0.121,0.129,0.610,26.489,20.447
0.998,0.086,0.118,-0.305,31.006,16.785
1.000,0.055,0.098,-0.916,35.645,15.747
0.842,-0.042,0.635,-10.803,129.517,-3.357
0.862,-0.042,0.621,-15.015,124.634,-5.310
0.903,-0.050,0.607,-16.357,125.244,-6.104
0.911,-0.060,0.568,-12.817,127.686,-8.362
0.922,-0.065,0.491,-10.315,123.901,-8.240
0.941,-0.064,0.486,-12.573,111.023,-4.395
0.978,-0.049,0.484,-16.907,107.483,-1.770
0.991,-0.040,0.471,-21.118,109.314,-2.747
1.014,-0.047,0.406,-19.897,112.000,-5.005
1.023,-0.060,0.353,-15.198,104.919,-3.174
1.055,-0.070,0.308,-14.771,94.543,1.282
1.071,-0.061,0.308,-18.860,76.355,9.888
1.095,-0.040,0.325,-20.142,73.242,10.742
1.099,-0.040,0.313,-19.958,76.050,7.080
1.096,-0.063,0.224,-18.616,75.684,6.042
1.094,-0.073,0.179,-13.245,61.951,9.766
1.092,-0.057,0.155,-9.583,51.514,12.207
1.103,-0.051,0.180,-0.488,39.124,11.169
1.138,-0.057,0.237,3.174,41.748,9.766
1.137,-0.054,0.241,4.517,48.767,9.644
1.098,-0.050,0.164,1.099,60.242,12.451
1.090,-0.057,0.124,-0.732,57.678,14.709
1.093,-0.065,0.108,-0.610,44.922,21.912
1.114,-0.084,0.139,1.099,42.053,25.940
1.118,-0.074,0.156,1.770,49.438,34.119
1.075,-0.011,0.118,-1.099,53.284,36.682
1.055,0.011,0.092,-8.545,50.781,36.804
1.031,-0.003,0.005,-8.240,46.021,36.682
1.029,-0.009,-0.015,5.981,30.884,39.490
1.036,0.013,0.045,13.489,26.489,39.063
0.800,-0.043,0.759,-5.981,157.043,-5.066
