0.171,0.070,-0.072,-13.062,19.165,-61.768
0.147,0.148,-0.123,-0.488,39.246,-55.603
0.094,0.227,-0.162,-38.269,2.197,-22.766
0.087,0.290,-0.139,-64.026,-41.809,-7.874
0.101,0.348,-0.087,-52.246,-77.454,-2.991
0.165,0.404,0.043,-24.109,-51.575,-8.911
0.193,0.408,0.046,1.648,28.748,1.282
0.104,0.537,-0.051,-1.099,45.837,18.433
0.002,0.629,-0.070,31.250,36.560,14.160
-0.048,0.646,-0.040,58.105,37.476,-1.648
-0.024,0.640,0.024,26.733,6.897,38.696
-0.145,0.766,0.189,-15.076,-28.259,66.345
-0.199,0.836,0.235,-29.724,-53.406,52.856
-0.185,0.839,0.271,-9.277,-26.489,31.616
-0.179,0.823,0.266,1.892,47.668,30.579
-0.301,0.913,0.230,-3.296,64.880,40.283
-0.367,0.958,0.205,14.221,58.899,32.227
-0.380,0.964,0.192,27.527,41.626,22.583
-0.366,0.953,0.242,31.311,13.672,18.311
-0.352,0.945,0.415,12.451,-49.988,19.775
0.423,-0.554,2.272,-134.155,5.432,-26.733
0.668,-0.670,1.756,-170.105,16.113,-17.212
0.741,-0.676,1.524,-192.078,5.493,-6.653
0.803,-0.634,1.141,-227.417,-27.466,7.996
0.790,-0.613,1.008,-235.474,-39.063,10.010
0.738,-0.572,0.786,-231.628,-24.780,8.911
0.702,-0.533,0.588,-228.088,15.076,8.362
0.590,-0.488,0.089,-234.314,-7.874,6.409
0.471,-0.430,-0.023,-247.925,-70.984,5.798
0.247,-0.229,0.079,-274.902,-203.247,-3.845
0.199,-0.176,0.122,-265.930,-219.910,-20.813
0.147,-0.162,-0.003,-216.492,-162.109,-54.504
0.117,-0.175,-0.101,-165.100,-104.187,-71.533
0.073,-0.156,-0.178,-140.564,-93.506,-74.951
0.065,-0.121,-0.159,-99.792,-73.303,-75.500
0.092,-0.023,-0.100,-81.116,-53.833,-74.646
0.115,0.039,-0.061,-48.523,-6.653,-68.665
0.154,0.107,-0.009,-44.800,13.611,-60.974
0.167,0.111,-0.016,-69.641,23.499,-33.203
0.134,0.183,-0.022,-82.642,16.602,-19.836
0.126,0.241,-0.009,-61.890,33.936,-12.695
0.243,0.302,-0.048,-28.687,72.571,-14.709
0.316,0.337,-0.093,60.120,151.794,1.709
0.115,0.463,-0.062,98.083,157.410,7.446
0.075,0.494,-0.073,110.229,140.686,-0.549
0.009,0.654,0.133,6.592,-6.409,34.302
-0.130,0.715,0.275,-66.467,-90.820,59.326
-0.093,0.680,0.266,-44.250,-33.447,21.606
0.098,0.662,0.192,15.869,28.931,24.780
-0.082,0.752,0.310,39.856,-7.568,67.749
0.192,-0.338,1.471,-252.380,-7.324,15.015
0.231,-0.296,1.268,-244.995,-7.324,25.513
0.297,-0.223,0.975,-234.253,-17.700,26.245
0.315,-0.186,0.847,-226.318,-56.213,26.794
0.294,-0.085,0.612,-225.342,-76.904,25.879
0.276,-0.042,0.539,-206.970,-95.215,15.198
0.251,-0.017,0.445,-191.406,-91.736,5.249
0.232,-0.027,0.380,-165.710,-86.853,-15.259
0.189,-0.036,0.240,-156.616,-93.079,-22.461
0.163,-0.013,0.201,-129.211,-110.474,-38.757
0.132,0.003,0.213,-108.826,-113.403,-51.270
0.138,-0.012,0.226,-74.585,-103.149,-71.472
0.158,-0.059,0.225,-65.247,-93.323,-74.768
0.160,-0.067,0.223,-56.091,-73.669,-70.251
0.153,-0.009,0.245,-55.237,-64.941,-66.467
0.155,0.029,0.248,-56.396,-50.415,-58.228
0.131,0.105,0.252,-54.260,-43.457,-53.833
0.112,0.146,0.274,-45.288,-28.931,-45.654
0.074,0.229,0.330,-46.875,-23.315,-41.443
0.066,0.257,0.337,-67.627,-24.719,-30.823
0.066,0.323,0.356,-77.148,-27.954,-25.146
0.072,0.358,0.376,-77.087,-14.465,-15.930
0.068,0.425,0.346,-70.557,3.479,-10.376
0.052,0.461,0.300,-50.415,43.518,1.160
-0.001,0.554,0.240,-38.452,57.251,4.395
-0.036,0.606,0.238,-21.790,57.739,7.446
-0.107,0.681,0.260,-20.996,43.457,7.812
-0.126,0.700,0.267,-24.536,22.339,7.202
-0.115,0.721,0.293,-29.297,-18.616,2.625
-0.098,0.724,0.311,-25.085,-26.428,0.122
-0.218,-0.526,2.540,-161.499,-48.767,-10.925
-0.100,-0.607,2.218,-209.839,-61.707,-17.761
0.192,-0.769,1.811,-282.959,-71.655,-30.518
0.350,-0.805,1.634,-294.922,-60.303,-25.085
0.529,-0.742,1.300,-293.945,-50.537,-18.677
0.527,-0.678,1.125,-298.096,-35.583,-11.719
