aX,aY,aZ,gX,gY,gZ
0.126,-0.207,0.976,-1.221,0.427,-0.854
0.128,-0.205,0.988,-1.587,-0.122,0.977
0.129,-0.203,0.990,-4.211,-1.587,4.944
0.125,-0.198,0.979,-4.639,-2.686,6.287
0.121,-0.196,0.975,-1.587,-5.554,7.080
0.113,-0.191,0.994,0.916,-6.287,6.775
0.112,-0.189,1.023,4.578,-4.944,5.249
0.111,-0.189,1.029,3.418,-4.150,4.028
0.113,-0.197,1.040,2.563,-4.089,3.113
0.121,-0.210,1.054,1.099,-3.845,2.441
0.136,-0.227,1.081,-1.160,-4.822,4.456
0.123,-0.221,0.962,-9.705,-1.465,2.258
0.113,-0.206,0.957,-11.902,-4.272,1.953
0.113,-0.199,0.953,-15.747,-8.362,1.648
0.112,-0.192,0.950,-15.076,-8.179,1.526
0.110,-0.192,0.958,-9.521,-6.592,0.610
0.119,-0.198,0.988,-6.836,-5.249,-0.305
0.123,-0.199,0.997,-4.944,-1.282,-2.136
0.127,-0.197,0.982,-4.456,-0.244,-2.991
0.129,-0.201,0.971,-2.136,-1.160,-2.991
0.126,-0.197,0.978,-0.793,-3.052,-0.610
0.119,-0.189,0.997,-0.488,-2.808,0.549
0.115,-0.187,1.002,0.000,0.061,0.366
0.115,-0.193,1.001,0.061,1.587,-0.793
0.118,-0.197,0.997,-2.808,1.282,-0.732
0.115,-0.196,0.979,-5.432,-1.465,1.099
0.104,-0.183,0.976,-7.324,-7.141,3.845
0.100,-0.176,0.984,-6.104,-7.690,3.906
0.098,-0.172,1.006,-3.418,-5.127,2.075
0.102,-0.176,1.010,-2.014,-0.122,-0.061
0.110,-0.179,1.013,-2.197,1.282,-0.122
0.112,-0.172,1.018,-4.211,0.488,0.305
0.112,-0.163,1.029,-5.676,-0.122,0.610
0.111,-0.163,1.032,-8.057,0.610,0.732
0.110,-0.160,1.027,-8.728,1.587,0.000
0.111,-0.163,1.023,-8.850,3.479,-2.258
0.111,-0.177,1.010,-8.789,3.906,-2.502
0.111,-0.181,1.006,-8.911,2.136,-1.343
0.115,-0.178,1.002,-8.789,1.160,-0.977
0.117,-0.177,1.010,-8.484,-0.488,-0.916
0.116,-0.179,1.017,-7.019,-1.587,-1.221
0.149,-0.266,0.972,-5.981,-11.047,11.414
0.131,-0.252,0.972,-12.756,-20.203,19.104
0.103,-0.227,0.972,-11.658,-19.287,18.372
0.096,-0.217,0.974,-4.395,-11.292,10.437
0.097,-0.212,0.973,-0.305,-6.714,5.310
0.101,-0.218,0.965,2.930,-2.991,1.221
0.104,-0.227,0.961,1.465,-5.127,2.441
0.100,-0.223,0.975,-2.502,-8.972,5.798
0.099,-0.220,0.978,-3.601,-6.042,5.554
0.110,-0.230,0.978,-3.784,-5.371,4.395
0.117,-0.236,0.978,-4.761,-6.653,3.052
0.119,-0.243,0.975,-4.822,-5.798,2.502
0.118,-0.247,0.967,-3.845,-2.747,2.136
0.120,-0.259,0.963,-3.174,-3.052,2.686
0.124,-0.263,0.974,-2.563,-4.028,4.883
0.125,-0.258,0.989,-2.869,-3.540,6.226
0.109,-0.243,0.994,-4.517,-3.296,7.446
0.102,-0.240,0.997,-5.798,-3.723,7.263
0.097,-0.237,0.999,-8.118,-3.845,6.042
0.100,-0.237,1.004,-7.629,-0.977,3.174
0.119,-0.243,1.015,-7.080,2.075,1.343
0.127,-0.249,1.012,-7.263,6.775,-0.366
0.135,-0.260,1.001,-7.324,6.836,0.122
0.140,-0.267,1.004,-7.812,2.319,4.761
0.152,-0.273,1.056,-7.874,-0.183,7.690
0.160,-0.279,1.103,-4.761,4.578,9.399
0.196,-0.312,1.204,-2.197,10.498,8.850
0.233,-0.345,1.333,1.160,18.860,11.230
0.238,-0.347,1.411,-0.366,19.592,13.977
0.243,-0.342,1.588,-9.827,13.184,15.991
0.171,-0.115,0.956,0.122,0.671,-0.427
0.173,-0.118,0.953,-0.488,1.038,-0.488
0.175,-0.123,0.950,-0.122,1.038,0.366
0.180,-0.126,0.959,1.343,1.099,0.549
0.184,-0.130,0.988,3.845,1.465,0.610
0.183,-0.124,0.995,2.197,0.549,0.000
0.180,-0.119,0.987,0.916,0.000,-0.305
0.182,-0.121,0.978,0.000,-0.427,0.854
0.184,-0.126,0.972,0.488,-0.916,2.441
0.179,-0.124,0.978,2.014,-2.136,4.822
0.166,-0.113,0.987,2.625,-2.441,4.578
0.160,-0.110,0.989,4.883,-1.099,0.977
0.161,-0.121,1.000,5.737,0.488,-1.099
0.169,-0.130,0.999,2.319,2.563,-0.610
0.178,-0.135,0.977,-0.427,1.404,1.709
0.178,-0.134,0.978,-2.136,-2.686,4.517
0.174,-0.130,0.986,-1.221,-3.296,4.272
0.172,-0.126,0.988,-0.122,-2.319,2.747
0.171,-0.132,0.986,0.793,-0.122,-0.488
0.178,-0.137,0.986,0.610,-1.099,-1.831
0.183,-0.137,0.991,-0.488,-3.601,3.418
0.180,-0.129,1.015,-0.916,-3.845,5.676
0.177,-0.125,1.019,-2.258,-3.235,4.700
0.171,-0.130,1.011,-2.502,-2.686,3.235
0.169,-0.132,1.002,-0.305,-2.136,1.221
0.170,-0.141,0.996,1.648,-2.686,1.526
0.170,-0.145,1.021,2.502,-4.700,4.089
0.168,-0.138,1.033,1.587,-4.761,4.456
0.164,-0.120,1.029,-0.061,-1.587,0.183
0.168,-0.120,1.015,-0.427,-0.427,-2.441
0.118,-0.176,0.978,-2.991,-6.104,-0.305
0.118,-0.171,0.988,-1.099,-5.493,-0.916
0.117,-0.169,0.991,2.258,-3.418,-3.174
0.113,-0.177,0.985,3.357,-3.540,-4.517
0.113,-0.188,0.982,4.333,-6.226,-5.798
0.124,-0.207,0.991,3.784,-7.507,-4.822
0.129,-0.213,1.002,0.244,-7.324,-0.122
0.118,-0.206,1.006,-2.869,-6.287,2.991
0.106,-0.195,0.996,-6.592,-4.333,5.371
0.086,-0.190,0.983,-4.089,-2.930,1.160
0.088,-0.195,0.975,-2.625,-2.625,-0.366
0.092,-0.199,0.980,-1.953,-4.700,0.305
0.099,-0.200,1.007,-1.892,-6.226,1.587
0.102,-0.203,1.024,0.610,-5.127,3.113
0.112,-0.225,1.056,2.991,-2.625,3.418
0.120,-0.242,1.080,8.667,1.587,5.005
0.133,-0.272,1.175,10.376,3.174,6.897
0.141,-0.282,1.244,12.207,7.874,11.169
0.188,-0.302,1.411,14.282,10.193,12.207
0.220,-0.305,1.505,19.043,7.446,18.494
0.272,-0.266,1.759,21.667,0.977,23.193
0.283,-0.238,1.929,26.794,-5.798,27.588
0.282,-0.195,2.247,27.649,-3.052,27.222
0.272,-0.175,2.493,28.259,3.906,23.621
0.254,-0.172,2.578,46.631,23.621,12.573
0.256,-0.270,2.719,71.472,40.833,1.221
0.295,-0.399,2.823,122.986,67.261,-20.081
0.453,-0.741,3.005,128.296,69.397,-21.179
0.507,-0.909,2.988,82.642,57.068,0.305
0.491,-1.121,2.639,45.471,47.546,19.531
0.198,-0.158,0.974,3.601,-3.906,0.061
0.200,-0.154,0.970,5.188,-4.150,-0.183
0.201,-0.154,0.974,7.141,-5.981,-0.244
0.206,-0.152,0.985,7.385,-6.531,0.000
0.204,-0.153,0.991,5.127,-6.348,-0.061
0.193,-0.161,0.991,2.625,-6.531,0.061
0.188,-0.160,0.989,-0.854,-6.531,0.488
0.181,-0.160,0.990,-1.465,-5.249,0.793
0.178,-0.160,0.986,-2.502,-2.441,1.831
0.169,-0.161,0.972,-2.441,-1.770,2.075
0.168,-0.161,0.970,-0.366,-1.221,1.160
0.175,-0.165,0.972,1.648,-0.183,0.244
0.178,-0.170,0.972,4.517,2.380,-1.526
0.180,-0.175,0.971,3.662,1.587,-1.709
0.184,-0.184,0.965,-0.061,-2.625,0.610
0.183,-0.183,0.965,-0.244,-4.517,3.967
