aX,aY,aZ,gX,gY,gZ
0.15,-0.478,0.933,7.69,0.977,-2.258
0.18,-0.466,0.877,9.216,0.305,-3.113
0.19,-0.474,0.887,7.019,-6.409,-2.808
0.19,-0.497,0.956,3.296,-7.69,-1.282
0.177,-0.494,0.969,-0.549,2.258,2.075
0.154,-0.458,0.905,0.793,8.667,2.38
0.156,-0.443,0.869,6.226,7.751,-1.099
0.181,-0.445,0.864,8.667,3.052,-3.357
0.188,-0.456,0.883,10.742,-1.892,-4.883
0.421,-0.823,1.649,167.603,59.814,-26.306
0.494,-0.753,1.696,148.743,71.655,-18.738
0.436,-0.724,1.715,129.395,63.232,-21.973
0.383,-0.727,1.741,105.347,40.955,-36.316
0.349,-0.646,1.808,103.21,41.26,-40.344
0.388,-0.628,1.781,89.783,49.194,-45.044
0.498,-0.661,1.729,71.106,43.03,-44.189
0.5,-0.651,1.723,21.057,22.644,-25.696
0.353,-0.483,1.604,2.136,15.686,-11.597
0.241,-0.361,1.45,5.249,-4.395,0.488
0.143,-0.309,1.348,22.583,-23.437,-7.019
0.155,-0.393,1.419,40.588,-51.819,-22.278
0.189,-0.553,1.538,38.757,-51.88,-22.034
0.193,-0.582,1.537,20.203,-24.719,-9.277
0.154,-0.553,1.377,5.066,-7.568,-1.77
