aX,aY,aZ,gX,gY,gZ
-0.073,-0.027,1.021,-1.221,0.061,1.465
-0.081,-0.030,1.031,-4.700,-2.075,-1.526
-0.099,-0.025,1.049,-5.615,-2.014,-3.418
-0.110,-0.022,1.051,-6.287,0.671,-7.874
-0.129,-0.013,1.038,-7.202,2.014,-10.376
-0.138,-0.007,1.012,-10.742,-0.305,-15.503
-0.146,-0.005,1.008,-10.315,-4.211,-20.752
-0.167,-0.003,1.025,-8.057,-4.211,-23.499
-0.177,-0.002,1.036,-5.188,-3.357,-29.053
-0.183,-0.010,1.045,-5.188,-3.906,-32.104
-0.174,-0.029,1.060,-6.531,-6.226,-37.292
0.102,0.028,0.995,-2.014,0.854,-3.967
0.107,0.021,0.993,-0.977,2.625,-3.113
0.107,0.022,0.997,-2.197,1.648,-1.465
0.101,0.016,1.005,-4.150,0.793,-1.099
0.100,0.009,1.002,-5.859,2.075,0.061
0.097,0.010,1.002,-4.456,4.211,1.587
0.086,0.022,0.995,-1.099,8.179,5.310
0.082,0.029,0.994,-1.099,7.751,7.629
0.073,0.041,0.998,-2.441,6.592,8.057
0.070,0.045,0.998,-5.737,4.822,7.263
0.068,0.043,1.001,-6.653,3.540,6.104
0.070,0.037,1.006,-7.507,1.099,4.395
0.067,0.030,1.010,-7.385,0.977,4.944
0.062,0.030,1.006,-5.859,1.465,6.470
0.056,0.024,0.998,-4.578,2.136,7.202
0.035,0.017,0.993,-2.380,4.700,9.155
0.024,0.013,0.997,-2.380,4.333,10.010
0.005,0.005,1.016,-2.808,3.113,9.888
-0.006,0.004,1.022,-2.197,3.784,9.216
-0.024,0.001,1.016,-1.648,5.249,8.545
-0.030,-0.001,1.010,-1.099,4.578,6.409
-0.044,-0.004,1.021,-0.916,2.930,5.127
-0.049,0.000,1.028,-0.793,3.479,4.456
-0.070,0.014,1.025,-1.587,5.249,4.150
-0.111,0.008,1.013,-4.517,5.920,1.282
-0.133,-0.001,1.020,-5.188,4.395,-1.099
-0.161,-0.004,1.040,-5.005,2.808,-6.348
-0.174,0.004,1.048,-5.493,4.456,-12.329
-0.204,0.016,1.053,-7.080,4.639,-16.357
-0.216,0.018,1.053,-11.292,2.808,-24.231
0.121,-0.010,1.018,2.991,-1.160,4.456
0.110,-0.007,1.030,1.282,-0.732,5.127
0.103,-0.005,1.022,-2.136,0.427,5.188
0.086,0.001,1.015,-2.808,0.488,4.089
0.080,0.003,1.014,-2.808,0.854,1.709
0.077,0.000,0.997,-2.319,3.784,-2.991
0.073,0.003,0.987,-2.625,4.456,-3.601
0.071,-0.002,0.983,-4.333,2.686,-3.845
0.069,-0.006,0.982,-4.700,0.732,-1.465
0.059,-0.008,0.980,-3.845,0.061,0.549
0.054,-0.006,0.982,-1.343,-0.916,4.089
0.039,0.006,0.996,-0.305,-0.671,5.371
0.030,0.010,1.003,0.000,0.916,6.042
0.016,0.005,1.011,-0.488,1.465,5.493
0.013,-0.002,1.017,-1.038,0.793,4.578
0.012,-0.010,1.036,-1.099,0.427,4.761
